txn_date,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death
2020-01-18,พังงา,0,0,0,0,0,0
2020-01-18,พัทลุง,0,0,0,0,0,0
2020-01-18,พิจิตร,0,0,0,0,0,0
2020-01-18,พิษณุโลก,0,0,0,0,0,0
2020-01-18,ภูเก็ต,0,0,0,0,0,0
2020-01-18,มหาสารคาม,0,0,0,0,0,0
2020-01-18,มุกดาหาร,0,0,0,0,0,0
2020-01-18,ยะลา,0,0,0,0,0,0
2020-01-18,ยโสธร,0,0,0,0,0,0
2020-01-18,ระนอง,0,0,0,0,0,0
2020-01-18,ระยอง,0,0,0,0,0,0
2020-01-18,ราชบุรี,0,0,0,0,0,0
2020-01-18,ร้อยเอ็ด,0,0,0,0,0,0
2020-01-18,ลพบุรี,0,0,0,0,0,0
2020-01-18,ลำปาง,0,0,0,0,0,0
2020-01-18,ลำพูน,0,0,0,0,0,0
2020-01-18,ศรีสะเกษ,0,0,0,0,0,0
2020-01-18,สกลนคร,0,0,0,0,0,0
2020-01-18,สงขลา,0,0,0,0,0,0
2020-01-18,สตูล,0,0,0,0,0,0
2020-01-18,สมุทรปราการ,0,0,0,0,0,0
2020-01-18,สมุทรสงคราม,0,0,0,0,0,0
2020-01-18,สมุทรสาคร,0,0,0,0,0,0
2020-01-18,สระบุรี,0,0,0,0,0,0
2020-01-18,สระแก้ว,0,0,0,0,0,0
2020-01-18,สิงห์บุรี,0,0,0,0,0,0
2020-01-18,สุพรรณบุรี,0,0,0,0,0,0
2020-01-18,สุราษฎร์ธานี,0,0,0,0,0,0
2020-01-18,สุรินทร์,0,0,0,0,0,0
2020-01-18,สุโขทัย,0,0,0,0,0,0
2020-01-18,หนองคาย,0,0,0,0,0,0
2020-01-18,หนองบัวลำภู,0,0,0,0,0,0
2020-01-18,อำนาจเจริญ,0,0,0,0,0,0
2020-01-18,อุดรธานี,0,0,0,0,0,0
2020-01-18,อุตรดิตถ์,0,0,0,0,0,0
2020-01-18,อุทัยธานี,0,0,0,0,0,0
2020-01-18,อุบลราชธานี,0,0,0,0,0,0
2020-01-18,อ่างทอง,0,0,0,0,0,0
2020-01-18,เชียงราย,0,0,0,0,0,0
2020-01-18,เชียงใหม่,0,0,0,0,0,0
2020-01-18,เพชรบุรี,0,0,0,0,0,0
2020-01-18,เพชรบูรณ์,0,0,0,0,0,0
2020-01-18,เลย,0,0,0,0,0,0
2020-01-18,แพร่,0,0,0,0,0,0
2020-01-18,แม่ฮ่องสอน,0,0,0,0,0,0
2020-01-18,ไม่ระบุ,0,0,0,0,0,0
2020-01-19,กระบี่,0,0,0,0,0,0
2020-01-19,กรุงเทพมหานคร,0,2,0,0,0,0
2020-01-19,กาญจนบุรี,0,0,0,0,0,0
2020-01-19,กาฬสินธุ์,0,0,0,0,0,0
2020-01-19,กำแพงเพชร,0,0,0,0,0,0
2020-01-19,ขอนแก่น,0,0,0,0,0,0
2020-01-19,จันทบุรี,0,0,0,0,0,0
2020-01-19,ฉะเชิงเทรา,0,0,0,0,0,0
2020-01-19,ชลบุรี,0,0,0,0,0,0
2020-01-19,ชัยนาท,0,0,0,0,0,0
2020-01-19,ชัยภูมิ,0,0,0,0,0,0
2020-01-19,ชุมพร,0,0,0,0,0,0
2020-01-19,ตรัง,0,0,0,0,0,0
2020-01-19,ตราด,0,0,0,0,0,0
2020-01-19,ตาก,0,0,0,0,0,0
2020-01-19,นครนายก,0,0,0,0,0,0
2020-01-19,นครปฐม,0,0,0,0,0,0
2020-01-19,นครพนม,0,0,0,0,0,0
2020-01-19,นครราชสีมา,0,0,0,0,0,0
2020-01-19,นครศรีธรรมราช,0,0,0,0,0,0
2020-01-19,นครสวรรค์,0,0,0,0,0,0
2020-01-19,นนทบุรี,0,0,0,0,0,0
2020-01-19,นราธิวาส,0,0,0,0,0,0
2020-01-19,น่าน,0,0,0,0,0,0
2020-01-19,บึงกาฬ,0,0,0,0,0,0
2020-01-19,บุรีรัมย์,0,0,0,0,0,0
2020-01-19,ปทุมธานี,0,0,0,0,0,0
2020-01-19,ประจวบคีรีขันธ์,0,0,0,0,0,0
2020-01-19,ปราจีนบุรี,0,0,0,0,0,0
2020-01-19,ปัตตานี,0,0,0,0,0,0
2020-01-19,พระนครศรีอยุธยา,0,0,0,0,0,0
2020-01-19,พะเยา,0,0,0,0,0,0
2020-01-19,พังงา,0,0,0,0,0,0
2020-01-19,พัทลุง,0,0,0,0,0,0
2020-01-19,พิจิตร,0,0,0,0,0,0
2020-01-19,พิษณุโลก,0,0,0,0,0,0
2020-01-19,ภูเก็ต,0,0,0,0,0,0
2020-01-19,มหาสารคาม,0,0,0,0,0,0
2020-01-19,มุกดาหาร,0,0,0,0,0,0
2020-01-19,ยะลา,0,0,0,0,0,0
2020-01-19,ยโสธร,0,0,0,0,0,0
2020-01-19,ระนอง,0,0,0,0,0,0
2020-01-19,ระยอง,0,0,0,0,0,0
2020-01-19,ราชบุรี,0,0,0,0,0,0
2020-01-19,ร้อยเอ็ด,0,0,0,0,0,0
2020-01-19,ลพบุรี,0,0,0,0,0,0
2020-01-19,ลำปาง,0,0,0,0,0,0
2020-01-19,ลำพูน,0,0,0,0,0,0
2020-01-19,ศรีสะเกษ,0,0,0,0,0,0
2020-01-19,สกลนคร,0,0,0,0,0,0
2020-01-19,สงขลา,0,0,0,0,0,0
2020-01-19,สตูล,0,0,0,0,0,0
2020-01-19,สมุทรปราการ,0,0,0,0,0,0
2020-01-19,สมุทรสงคราม,0,0,0,0,0,0
2020-01-19,สมุทรสาคร,0,0,0,0,0,0
2020-01-19,สระบุรี,0,0,0,0,0,0
2020-01-19,สระแก้ว,0,0,0,0,0,0
2020-01-19,สิงห์บุรี,0,0,0,0,0,0
2020-01-19,สุพรรณบุรี,0,0,0,0,0,0
2020-01-19,สุราษฎร์ธานี,0,0,0,0,0,0
2020-01-19,สุรินทร์,0,0,0,0,0,0
2020-01-19,สุโขทัย,0,0,0,0,0,0
2020-01-19,หนองคาย,0,0,0,0,0,0
2020-01-19,หนองบัวลำภู,0,0,0,0,0,0
2020-01-19,อำนาจเจริญ,0,0,0,0,0,0
2020-01-19,อุดรธานี,0,0,0,0,0,0
2020-01-19,อุตรดิตถ์,0,0,0,0,0,0
2020-01-19,อุทัยธานี,0,0,0,0,0,0
2020-01-19,อุบลราชธานี,0,0,0,0,0,0
2020-01-19,อ่างทอง,0,0,0,0,0,0
2020-01-19,เชียงราย,0,0,0,0,0,0
2020-01-19,เชียงใหม่,0,0,0,0,0,0
2020-01-19,เพชรบุรี,0,0,0,0,0,0
2020-01-19,เพชรบูรณ์,0,0,0,0,0,0
2020-01-19,เลย,0,0,0,0,0,0
2020-01-19,แพร่,0,0,0,0,0,0
2020-01-19,แม่ฮ่องสอน,0,0,0,0,0,0
2020-01-19,ไม่ระบุ,0,0,0,0,0,0
2020-01-20,กระบี่,0,0,0,0,0,0
2020-01-20,กรุงเทพมหานคร,0,2,0,0,0,0
2020-01-20,กาญจนบุรี,0,0,0,0,0,0
2020-01-20,กาฬสินธุ์,0,0,0,0,0,0
2020-01-20,กำแพงเพชร,0,0,0,0,0,0
2020-01-20,ขอนแก่น,0,0,0,0,0,0
2020-01-20,จันทบุรี,0,0,0,0,0,0
2020-01-20,ฉะเชิงเทรา,0,0,0,0,0,0
2020-01-20,ชลบุรี,0,0,0,0,0,0
2020-01-20,ชัยนาท,0,0,0,0,0,0
2020-01-20,ชัยภูมิ,0,0,0,0,0,0
2020-01-20,ชุมพร,0,0,0,0,0,0
2020-01-20,ตรัง,0,0,0,0,0,0
2020-01-20,ตราด,0,0,0,0,0,0
2020-01-20,ตาก,0,0,0,0,0,0
2020-01-20,นครนายก,0,0,0,0,0,0
2020-01-20,นครปฐม,0,0,0,0,0,0
2020-01-20,นครพนม,0,0,0,0,0,0
2020-01-20,นครราชสีมา,0,0,0,0,0,0
2020-01-20,นครศรีธรรมราช,0,0,0,0,0,0
2020-01-20,นครสวรรค์,0,0,0,0,0,0
2020-01-20,นนทบุรี,0,0,0,0,0,0
2020-01-20,นราธิวาส,0,0,0,0,0,0
2020-01-20,น่าน,0,0,0,0,0,0
2020-01-20,บึงกาฬ,0,0,0,0,0,0
2020-01-20,บุรีรัมย์,0,0,0,0,0,0
2020-01-20,ปทุมธานี,0,0,0,0,0,0
2020-01-20,ประจวบคีรีขันธ์,0,0,0,0,0,0
2020-01-20,ปราจีนบุรี,0,0,0,0,0,0
2020-01-20,ปัตตานี,0,0,0,0,0,0
2020-01-20,พระนครศรีอยุธยา,0,0,0,0,0,0
2020-01-20,พะเยา,0,0,0,0,0,0
2020-01-20,พังงา,0,0,0,0,0,0
2020-01-20,พัทลุง,0,0,0,0,0,0
2020-01-20,พิจิตร,0,0,0,0,0,0
2020-01-20,พิษณุโลก,0,0,0,0,0,0
2020-01-20,ภูเก็ต,0,0,0,0,0,0
2020-01-20,มหาสารคาม,0,0,0,0,0,0
2020-01-20,มุกดาหาร,0,0,0,0,0,0
2020-01-20,ยะลา,0,0,0,0,0,0
2020-01-20,ยโสธร,0,0,0,0,0,0
2020-01-20,ระนอง,0,0,0,0,0,0
2020-01-20,ระยอง,0,0,0,0,0,0
2020-01-20,ราชบุรี,0,0,0,0,0,0
2020-01-20,ร้อยเอ็ด,0,0,0,0,0,0
2020-01-20,ลพบุรี,0,0,0,0,0,0
2020-01-20,ลำปาง,0,0,0,0,0,0
2020-01-20,ลำพูน,0,0,0,0,0,0
2020-01-20,ศรีสะเกษ,0,0,0,0,0,0
2020-01-20,สกลนคร,0,0,0,0,0,0
2020-01-20,สงขลา,0,0,0,0,0,0
2020-01-20,สตูล,0,0,0,0,0,0
2020-01-20,สมุทรปราการ,0,0,0,0,0,0
2020-01-20,สมุทรสงคราม,0,0,0,0,0,0
2020-01-20,สมุทรสาคร,0,0,0,0,0,0
2020-01-20,สระบุรี,0,0,0,0,0,0
2020-01-20,สระแก้ว,0,0,0,0,0,0
2020-01-20,สิงห์บุรี,0,0,0,0,0,0
2020-01-20,สุพรรณบุรี,0,0,0,0,0,0
2020-01-20,สุราษฎร์ธานี,0,0,0,0,0,0
2020-01-20,สุรินทร์,0,0,0,0,0,0
2020-01-20,สุโขทัย,0,0,0,0,0,0
2020-01-20,หนองคาย,0,0,0,0,0,0
2020-01-20,หนองบัวลำภู,0,0,0,0,0,0
2020-01-20,อำนาจเจริญ,0,0,0,0,0,0
2020-01-20,อุดรธานี,0,0,0,0,0,0
2020-01-20,อุตรดิตถ์,0,0,0,0,0,0
2020-01-20,อุทัยธานี,0,0,0,0,0,0
2020-01-20,อุบลราชธานี,0,0,0,0,0,0
2020-01-20,อ่างทอง,0,0,0,0,0,0
2020-01-20,เชียงราย,0,0,0,0,0,0
2020-01-20,เชียงใหม่,0,0,0,0,0,0
2020-01-20,เพชรบุรี,0,0,0,0,0,0
2020-01-20,เพชรบูรณ์,0,0,0,0,0,0
2020-01-20,เลย,0,0,0,0,0,0
2020-01-20,แพร่,0,0,0,0,0,0
2020-01-20,แม่ฮ่องสอน,0,0,0,0,0,0
2020-01-20,ไม่ระบุ,0,0,0,0,0,0
2020-01-21,กระบี่,0,0,0,0,0,0
2020-01-21,กรุงเทพมหานคร,0,2,0,0,0,0
2020-01-21,กาญจนบุรี,0,0,0,0,0,0
2020-01-21,กาฬสินธุ์,0,0,0,0,0,0
2020-01-21,กำแพงเพชร,0,0,0,0,0,0
2020-01-21,ขอนแก่น,0,0,0,0,0,0
2020-01-21,จันทบุรี,0,0,0,0,0,0
2020-01-21,ฉะเชิงเทรา,0,0,0,0,0,0
2020-01-21,ชลบุรี,0,0,0,0,0,0
2020-01-21,ชัยนาท,0,0,0,0,0,0
2020-01-21,ชัยภูมิ,0,0,0,0,0,0
2020-01-21,ชุมพร,0,0,0,0,0,0
2020-01-21,ตรัง,0,0,0,0,0,0
2020-01-21,ตราด,0,0,0,0,0,0
2020-01-21,ตาก,0,0,0,0,0,0
2020-01-21,นครนายก,0,0,0,0,0,0
2020-01-21,นครปฐม,0,0,0,0,0,0
2020-01-21,นครพนม,0,0,0,0,0,0
2020-01-21,นครราชสีมา,0,0,0,0,0,0
2020-01-21,นครศรีธรรมราช,0,0,0,0,0,0
2020-01-21,นครสวรรค์,0,0,0,0,0,0
2020-01-21,นนทบุรี,0,0,0,0,0,0
2020-01-21,นราธิวาส,0,0,0,0,0,0
2020-01-21,น่าน,0,0,0,0,0,0
2020-01-21,บึงกาฬ,0,0,0,0,0,0
2020-01-21,บุรีรัมย์,0,0,0,0,0,0
2020-01-21,ปทุมธานี,0,0,0,0,0,0
2020-01-21,ประจวบคีรีขันธ์,0,0,0,0,0,0
2020-01-21,ปราจีนบุรี,0,0,0,0,0,0
2020-01-21,ปัตตานี,0,0,0,0,0,0
2020-01-21,พระนครศรีอยุธยา,0,0,0,0,0,0
2020-01-21,พะเยา,0,0,0,0,0,0
2020-01-21,พังงา,0,0,0,0,0,0
2020-01-21,พัทลุง,0,0,0,0,0,0
2020-01-21,พิจิตร,0,0,0,0,0,0
2020-01-21,พิษณุโลก,0,0,0,0,0,0
2020-01-21,ภูเก็ต,0,0,0,0,0,0
2020-01-21,มหาสารคาม,0,0,0,0,0,0
2020-01-21,มุกดาหาร,0,0,0,0,0,0
2020-01-21,ยะลา,0,0,0,0,0,0
2020-01-21,ยโสธร,0,0,0,0,0,0
2020-01-21,ระนอง,0,0,0,0,0,0
2020-01-21,ระยอง,0,0,0,0,0,0
2020-01-21,ราชบุรี,0,0,0,0,0,0
2020-01-21,ร้อยเอ็ด,0,0,0,0,0,0
2020-01-21,ลพบุรี,0,0,0,0,0,0
2020-01-21,ลำปาง,0,0,0,0,0,0
2020-01-21,ลำพูน,0,0,0,0,0,0
2020-01-21,ศรีสะเกษ,0,0,0,0,0,0
2020-01-21,สกลนคร,0,0,0,0,0,0
2020-01-21,สงขลา,0,0,0,0,0,0
2020-01-21,สตูล,0,0,0,0,0,0
2020-01-21,สมุทรปราการ,0,0,0,0,0,0
2020-01-21,สมุทรสงคราม,0,0,0,0,0,0
2020-01-21,สมุทรสาคร,0,0,0,0,0,0
2020-01-21,สระบุรี,0,0,0,0,0,0
2020-01-21,สระแก้ว,0,0,0,0,0,0
2020-01-21,สิงห์บุรี,0,0,0,0,0,0
2020-01-21,สุพรรณบุรี,0,0,0,0,0,0
2020-01-21,สุราษฎร์ธานี,0,0,0,0,0,0
2020-01-21,สุรินทร์,0,0,0,0,0,0
2020-01-21,สุโขทัย,0,0,0,0,0,0
2020-01-21,หนองคาย,0,0,0,0,0,0
2020-01-21,หนองบัวลำภู,0,0,0,0,0,0
2020-01-21,อำนาจเจริญ,0,0,0,0,0,0
2020-01-21,อุดรธานี,0,0,0,0,0,0
2020-01-21,อุตรดิตถ์,0,0,0,0,0,0
2020-01-21,อุทัยธานี,0,0,0,0,0,0
2020-01-21,อุบลราชธานี,0,0,0,0,0,0
2020-01-21,อ่างทอง,0,0,0,0,0,0
2020-01-21,เชียงราย,0,0,0,0,0,0
2020-01-21,เชียงใหม่,0,0,0,0,0,0
2020-01-21,เพชรบุรี,0,0,0,0,0,0
2020-01-21,เพชรบูรณ์,0,0,0,0,0,0
2020-01-21,เลย,0,0,0,0,0,0
2020-01-21,แพร่,0,0,0,0,0,0
2020-01-21,แม่ฮ่องสอน,0,0,0,0,0,0
2020-01-21,ไม่ระบุ,0,0,0,0,0,0
2020-01-22,กระบี่,0,0,0,0,0,0
2020-01-22,กรุงเทพมหานคร,1,3,0,0,0,0
2020-01-22,กาญจนบุรี,0,0,0,0,0,0
2020-01-22,กาฬสินธุ์,0,0,0,0,0,0
2020-01-22,กำแพงเพชร,0,0,0,0,0,0
2020-01-22,ขอนแก่น,0,0,0,0,0,0
2020-01-22,จันทบุรี,0,0,0,0,0,0
2020-01-22,ฉะเชิงเทรา,0,0,0,0,0,0
2020-01-22,ชลบุรี,0,0,0,0,0,0
2020-01-22,ชัยนาท,0,0,0,0,0,0
2020-01-22,ชัยภูมิ,0,0,0,0,0,0
2020-01-22,ชุมพร,0,0,0,0,0,0
2020-01-22,ตรัง,0,0,0,0,0,0
2020-01-22,ตราด,0,0,0,0,0,0
2020-01-22,ตาก,0,0,0,0,0,0
2020-01-22,นครนายก,0,0,0,0,0,0
2020-01-22,นครปฐม,1,1,0,0,0,0
2020-01-22,นครพนม,0,0,0,0,0,0
2020-01-22,นครราชสีมา,0,0,0,0,0,0
2020-01-22,นครศรีธรรมราช,0,0,0,0,0,0
2020-01-22,นครสวรรค์,0,0,0,0,0,0
2020-01-22,นนทบุรี,0,0,0,0,0,0
2020-01-22,นราธิวาส,0,0,0,0,0,0
2020-01-22,น่าน,0,0,0,0,0,0
2020-01-22,บึงกาฬ,0,0,0,0,0,0
2020-01-22,บุรีรัมย์,0,0,0,0,0,0
2020-01-22,ปทุมธานี,0,0,0,0,0,0
2020-01-22,ประจวบคีรีขันธ์,0,0,0,0,0,0
2020-01-22,ปราจีนบุรี,0,0,0,0,0,0
2020-01-22,ปัตตานี,0,0,0,0,0,0
2020-01-22,พระนครศรีอยุธยา,0,0,0,0,0,0
2020-01-22,พะเยา,0,0,0,0,0,0
2020-01-22,พังงา,0,0,0,0,0,0
2020-01-22,พัทลุง,0,0,0,0,0,0
2020-01-22,พิจิตร,0,0,0,0,0,0
2020-01-22,พิษณุโลก,0,0,0,0,0,0
2020-01-22,ภูเก็ต,0,0,0,0,0,0
2020-01-22,มหาสารคาม,0,0,0,0,0,0
2020-01-22,มุกดาหาร,0,0,0,0,0,0
2020-01-22,ยะลา,0,0,0,0,0,0
2020-01-22,ยโสธร,0,0,0,0,0,0
2020-01-22,ระนอง,0,0,0,0,0,0
2020-01-22,ระยอง,0,0,0,0,0,0
2020-01-22,ราชบุรี,0,0,0,0,0,0
2020-01-22,ร้อยเอ็ด,0,0,0,0,0,0
2020-01-22,ลพบุรี,0,0,0,0,0,0
2020-01-22,ลำปาง,0,0,0,0,0,0
2020-01-22,ลำพูน,0,0,0,0,0,0
2020-01-22,ศรีสะเกษ,0,0,0,0,0,0
2020-01-22,สกลนคร,0,0,0,0,0,0
2020-01-22,สงขลา,0,0,0,0,0,0
2020-01-22,สตูล,0,0,0,0,0,0
2020-01-22,สมุทรปราการ,0,0,0,0,0,0
2020-01-22,สมุทรสงคราม,0,0,0,0,0,0
2020-01-22,สมุทรสาคร,0,0,0,0,0,0
2020-01-22,สระบุรี,0,0,0,0,0,0
2020-01-22,สระแก้ว,0,0,0,0,0,0
2020-01-22,สิงห์บุรี,0,0,0,0,0,0
2020-01-22,สุพรรณบุรี,0,0,0,0,0,0
2020-01-22,สุราษฎร์ธานี,0,0,0,0,0,0
2020-01-22,สุรินทร์,0,0,0,0,0,0
2020-01-22,สุโขทัย,0,0,0,0,0,0
2020-01-22,หนองคาย,0,0,0,0,0,0
2020-01-22,หนองบัวลำภู,0,0,0,0,0,0
2020-01-22,อำนาจเจริญ,0,0,0,0,0,0
2020-01-22,อุดรธานี,0,0,0,0,0,0
2020-01-22,อุตรดิตถ์,0,0,0,0,0,0
2020-01-22,อุทัยธานี,0,0,0,0,0,0
2020-01-22,อุบลราชธานี,0,0,0,0,0,0
2020-01-22,อ่างทอง,0,0,0,0,0,0
2020-01-22,เชียงราย,0,0,0,0,0,0
2020-01-22,เชียงใหม่,0,0,0,0,0,0
2020-01-22,เพชรบุรี,0,0,0,0,0,0
2020-01-22,เพชรบูรณ์,0,0,0,0,0,0
2020-01-22,เลย,0,0,0,0,0,0
2020-01-22,แพร่,0,0,0,0,0,0
2020-01-22,แม่ฮ่องสอน,0,0,0,0,0,0
2020-01-22,ไม่ระบุ,0,0,0,0,0,0
2020-01-23,กระบี่,0,0,0,0,0,0
2020-01-23,กรุงเทพมหานคร,0,3,0,0,0,0
2020-01-23,กาญจนบุรี,0,0,0,0,0,0
2020-01-23,กาฬสินธุ์,0,0,0,0,0,0
2020-01-23,กำแพงเพชร,0,0,0,0,0,0
2020-01-23,ขอนแก่น,0,0,0,0,0,0
2020-01-23,จันทบุรี,0,0,0,0,0,0
2020-01-23,ฉะเชิงเทรา,0,0,0,0,0,0
2020-01-23,ชลบุรี,0,0,0,0,0,0
2020-01-23,ชัยนาท,0,0,0,0,0,0
2020-01-23,ชัยภูมิ,0,0,0,0,0,0
2020-01-23,ชุมพร,0,0,0,0,0,0
2020-01-23,ตรัง,0,0,0,0,0,0
2020-01-23,ตราด,0,0,0,0,0,0
2020-01-23,ตาก,0,0,0,0,0,0
2020-01-23,นครนายก,0,0,0,0,0,0
2020-01-23,นครปฐม,0,1,0,0,0,0
2020-01-23,นครพนม,0,0,0,0,0,0
2020-01-23,นครราชสีมา,0,0,0,0,0,0
2020-01-23,นครศรีธรรมราช,0,0,0,0,0,0
2020-01-23,นครสวรรค์,0,0,0,0,0,0
2020-01-23,นนทบุรี,0,0,0,0,0,0
2020-01-23,นราธิวาส,0,0,0,0,0,0
2020-01-23,น่าน,0,0,0,0,0,0
2020-01-23,บึงกาฬ,0,0,0,0,0,0
2020-01-23,บุรีรัมย์,0,0,0,0,0,0
2020-01-23,ปทุมธานี,0,0,0,0,0,0
2020-01-23,ประจวบคีรีขันธ์,0,0,0,0,0,0
2020-01-23,ปราจีนบุรี,0,0,0,0,0,0
2020-01-23,ปัตตานี,0,0,0,0,0,0
2020-01-23,พระนครศรีอยุธยา,0,0,0,0,0,0
2020-01-23,พะเยา,0,0,0,0,0,0
2020-01-23,พังงา,0,0,0,0,0,0
2020-01-23,พัทลุง,0,0,0,0,0,0
2020-01-23,พิจิตร,0,0,0,0,0,0
2020-01-23,พิษณุโลก,0,0,0,0,0,0
2020-01-23,ภูเก็ต,0,0,0,0,0,0
2020-01-23,มหาสารคาม,0,0,0,0,0,0
2020-01-23,มุกดาหาร,0,0,0,0,0,0
2020-01-23,ยะลา,0,0,0,0,0,0
2020-01-23,ยโสธร,0,0,0,0,0,0
2020-01-23,ระนอง,0,0,0,0,0,0
2020-01-23,ระยอง,0,0,0,0,0,0
2020-01-23,ราชบุรี,0,0,0,0,0,0
2020-01-23,ร้อยเอ็ด,0,0,0,0,0,0
2020-01-23,ลพบุรี,0,0,0,0,0,0
2020-01-23,ลำปาง,0,0,0,0,0,0
2020-01-23,ลำพูน,0,0,0,0,0,0
2020-01-23,ศรีสะเกษ,0,0,0,0,0,0
2020-01-23,สกลนคร,0,0,0,0,0,0
2020-01-23,สงขลา,0,0,0,0,0,0
2020-01-23,สตูล,0,0,0,0,0,0
2020-01-23,สมุทรปราการ,0,0,0,0,0,0
2020-01-23,สมุทรสงคราม,0,0,0,0,0,0
2020-01-23,สมุทรสาคร,0,0,0,0,0,0
2020-01-23,สระบุรี,0,0,0,0,0,0
2020-01-23,สระแก้ว,0,0,0,0,0,0
2020-01-23,สิงห์บุรี,0,0,0,0,0,0
2020-01-23,สุพรรณบุรี,0,0,0,0,0,0
2020-01-23,สุราษฎร์ธานี,0,0,0,0,0,0
2020-01-23,สุรินทร์,0,0,0,0,0,0
2020-01-23,สุโขทัย,0,0,0,0,0,0
2020-01-23,หนองคาย,0,0,0,0,0,0
2020-01-23,หนองบัวลำภู,0,0,0,0,0,0
2020-01-23,อำนาจเจริญ,0,0,0,0,0,0
2020-01-23,อุดรธานี,0,0,0,0,0,0
2020-01-23,อุตรดิตถ์,0,0,0,0,0,0
2020-01-23,อุทัยธานี,0,0,0,0,0,0
2020-01-23,อุบลราชธานี,0,0,0,0,0,0
2020-01-23,อ่างทอง,0,0,0,0,0,0
2020-01-23,เชียงราย,0,0,0,0,0,0
2020-01-23,เชียงใหม่,0,0,0,0,0,0
2020-01-23,เพชรบุรี,0,0,0,0,0,0
2020-01-23,เพชรบูรณ์,0,0,0,0,0,0
2020-01-23,เลย,0,0,0,0,0,0
2020-01-23,แพร่,0,0,0,0,0,0
2020-01-23,แม่ฮ่องสอน,0,0,0,0,0,0
2020-01-23,ไม่ระบุ,0,0,0,0,0,0
2020-01-24,กระบี่,0,0,0,0,0,0
2020-01-24,กรุงเทพมหานคร,0,3,0,0,0,0
2020-01-24,กาญจนบุรี,0,0,0,0,0,0
2020-01-24,กาฬสินธุ์,0,0,0,0,0,0
2020-01-24,กำแพงเพชร,0,0,0,0,0,0
2020-01-24,ขอนแก่น,0,0,0,0,0,0
2020-01-24,จันทบุรี,0,0,0,0,0,0
2020-01-24,ฉะเชิงเทรา,0,0,0,0,0,0
2020-01-24,ชลบุรี,0,0,0,0,0,0
2020-01-24,ชัยนาท,0,0,0,0,0,0
2020-01-24,ชัยภูมิ,0,0,0,0,0,0
2020-01-24,ชุมพร,0,0,0,0,0,0
2020-01-24,ตรัง,0,0,0,0,0,0
2020-01-24,ตราด,0,0,0,0,0,0
2020-01-24,ตาก,0,0,0,0,0,0
2020-01-24,นครนายก,0,0,0,0,0,0
2020-01-24,นครปฐม,0,1,0,0,0,0
2020-01-24,นครพนม,0,0,0,0,0,0
2020-01-24,นครราชสีมา,0,0,0,0,0,0
2020-01-24,นครศรีธรรมราช,0,0,0,0,0,0
2020-01-24,นครสวรรค์,0,0,0,0,0,0
2020-01-24,นนทบุรี,1,1,0,0,0,0
2020-01-24,นราธิวาส,0,0,0,0,0,0
2020-01-24,น่าน,0,0,0,0,0,0
